id,text,clean_text,eng,author.id,word_count,tweet_without_stopwords,tweet_lemmatized,topic_match,topic_similarity,is_vegan
b'gAAAAABkk1REQZuV5jYG4kyKw6I6dtxe9UZlEg7p3l_D_Ms04799zlqJaSWqJ433x_laKSnoOStql804gnpW5nVDXqLnvrAKYZqTxixpGxPhebOB5vWFnvU=',@rophie_segel Jeden Morgen die schwierige Frage: Brosche oder Einstecktuch,jeden morgen die schwierige frage brosche oder einstecktuch,every morning the difficult question brooch or cutlery,b'gAAAAABkk1REtoIZtVrVLWAVv_vmpT3HMw1r6P2SlXoWtGWaF2VX2ra8pMzDGO8HISrWFgc82Q3td9AvnOffBKQtpc82l3ppuA==',8,every morning difficult question brooch cutlery,every morning difficult question brooch cutlery,1800,0.47999998927116394,False
b'gAAAAABkk1REjb6YabVjdmJmdjgZpfL7zbcNo5xGB-yexIsZQnsuB7gB7sR8imF2XPoRtKKGxsKEe-Szbr3kUuc7Q4i0QaQ3hghvFTEmv4RI0BEpgi3Gz64=',Auch so reagieren Passanten immer öfter auf die #letztegeneration. \n\nhttps://t.co/SSEZZj5Jw8,auch so reagieren passanten immer öfter auf die letztegeneration,also so passers-by react more and more often to the last generation,b'gAAAAABkk1RELE8w7eEdiJzCgTRXhM_oK4BKbFuIp1dDy_tJ9cPuGnpMbCqpZqLteTmtWSokX4piBlf_MbZNft37BU1ID2_j_akhC3RN363_CZ44LGFIido=',12,also passers-by react often last generation,also passer-by react often last generation,1715,0.33000001311302185,False
b'gAAAAABkk1RE4VPTuUUvVsESfNpoVX32BjBrPWCBG---P3w9hj_IUFB-jQpHFIrbr7_BNvirHNC0ev2Dy3gVLvSi3EM4vCdELohVkItm26KhZEDpdl12Ohs=',81-jährige Vermisste – Suchmaßnahmen https://t.co/KdADvuQ8bb,jährige vermisste – suchmaßnahmen,year missing – search measures,b'gAAAAABkk1REAiFfoVHeuK6kFHSdwfMAzoM7DTtVosqyWnuq9LoHYiU-GdIN4_Lbf7Cd0bOLt81ELa8lLevVxMhw-9bmZGj-Tw==',5,year missing – search measures,year missing – search measure,11,0.4399999976158142,False
b'gAAAAABkk1RFIYq0YMDYmmwdZkbq-sNiOKKFRH4t2JzHCVMBc5Z9fOanY4aMVxM6R2_GyGVox6lVXYsMkqxApaE3IRMnABx4REvoDU6wTO0pwSYTfU37x2E=',Gutes Timing? Stromsparverordnung läuft aus. AKWs werden abgeschaltet.,gutes timing stromsparverordnung läuft aus akws werden abgeschaltet,good timing power saving regulation runs from akws to be turned off,b'gAAAAABkk1RF7sQy5ekWenfNP_JjvfRsyksD-ke1eyqvHKVceBpJZsdvrCRQfQyTLH-joSDFyfDx8SP5uS04PLSUW9PgHAN0mg==',12,good timing power saving regulation runs akws turned,good timing power saving regulation run akws turned,3551,0.3700000047683716,False
b'gAAAAABkk1RFoqtFtsVcxvXQf1HjAWKgqiMrzndC_5V3NHnNLxHYBtgdAwLeN5poL037Mnas9pkX_07cvlZTcM7Mrr90ymJwKqEuHYhMn7KV72WiKNXBVnE=',"@micha_bloss Atomreaktor ohne Wasser: China baut Atomkraftwerk der Zukunft in die Wüste\nDie Bauarbeiten für den ersten kommerziellen Salzschmelzenreaktor sollen bis 2030 abgeschlossen sein, in Zukunft sollen dann mehrere weitere in den bevölkerungsarmen Wüsten und...\n\nhttps://t.co/a4qaBEr1ow",atomreaktor ohne wasser china baut atomkraftwerk der zukunft in die wüstedie bauarbeiten für den ersten kommerziellen salzschmelzenreaktor sollen bis abgeschlossen sein in zukunft sollen dann mehrere weitere in den bevölkerungsarmen wüsten und,nuclear reactor without water china builds nuclear power plant of the future in the desert construction work for the first commercial salt melting reactor should be completed by then several more in the population poor desert and,b'gAAAAABkk1RF8-pFpmT8oQas8bC_xG2A9aDeigUgeV0-1pKmzDM-SlC2UnUwglWT0frymiKjN3FLrrSyqsA3I1t8bWT3uoKF0T60yQVNLL_mdz6pHibJaz0=',37,nuclear reactor without water china builds nuclear power plant future desert construction work first commercial salt melting reactor completed several population poor desert,nuclear reactor without water china build nuclear power plant future desert construction work first commercial salt melting reactor completed several population poor desert,3037,0.5299999713897705,False
b'gAAAAABkk1RFnY1pz-4OzWQ28FBaB7EV_ImwWiPqsl4qWk6zO0PLspCo5IsfsjkPahr94fsblq8US0swOrEmisTqHRZanJOxWIElm5Q-cxeaVJOZS6RK9G4=',@Schennifaaaa Daumen sind fest gedrückt!,daumen sind fest gedrückt,thumbs are pressed firmly,b'gAAAAABkk1RFDPV0sV4J0rX9Z5SN2H105Dpk1JNDd7xbufsy8011la41ssJ3N_1pTJC8agPvegp83dPZArK8H0vo99xsIts8vA==',4,thumbs pressed firmly,thumb pressed firmly,108,0.5299999713897705,False
b'gAAAAABkk1RFyy5-9yVwCrkYPmSMOVxzz0Bn-gRvKtLk0xNryI1Wd1vSQ_CKhmHTqLuMq0AcIdkZRgZVNUV1-KTNCj49e1PBzvfNfYJtDp38PK8nNH_VtT0=',"@Mirakulixa 👋 Ging mir lange Zeit so.\nWeiß inzwischen, der Gatte halt andere Strukturen aufrecht als ich und zusammen decken wir das meiste ab.",ging mir lange zeit soweiß inzwischen der gatte halt andere strukturen aufrecht als ich und zusammen decken wir das meiste ab,went to me for a long time sowhite meanwhile the gatte halt other structures upright than me and together we cover most of the,b'gAAAAABkk1RF4IEp3XxLQg9DFYcW6z9DNlvUCozs9YREJn3XHEUD41LcgNCEJEYrGXvj5o_IN5qtEkfx0wPVIhOMDTVig5tuiw==',24,went long time sowhite meanwhile gatte halt structures upright together cover,went long time sowhite meanwhile gatte halt structure upright together cover,1936,0.47999998927116394,False
b'gAAAAABkk1RFazWpocDCD2rD_pdxscsCWSCS2y6HOWm7h483O2OIq7uXteraZ0UOHLTHEUW0SZHwrudVMdrC_2-Y-U9tdvyubwshMKteScGNIHoDmPVZVao=',Blog: Nach Amerika in den wilden Westen auswandern… https://t.co/g069F7MpCm,blog nach amerika in den wilden westen auswandern…,blog to emigrate to america in the wild west...,b'gAAAAABkk1RFyKIVcIewNXY0qTDm1NIZNWWBit6fqYeSMb3AS9BcFrWsJD9PuSpgZefEjHJlWhxbiBd7Fef2-6TlCmuZs5Y6Og==',9,blog emigrate america wild west...,blog emigrate america wild west...,3092,0.6200000047683716,False
b'gAAAAABkk1RFzZAebK6Wt_9ik0LwyYEQ6B25mf6K3c5Fs_H8SIpMtAasZ8UxMFaAKu5I2kDXm0hWfHU8N4xrrJck2EG6V4ujfcDebdleHWCshf5FBlwPPHU=',@ProfessorCrey Das ist bei mir sehr stark Uhrzeitabhängig ob ich jemand mag oder nicht https://t.co/3DFEkOdzFZ,das ist bei mir sehr stark uhrzeitabhängig ob ich jemand mag oder nicht,that's very much time dependent on me if i like someone or not,b'gAAAAABkk1RFygbA09kSG5eJSyZqN-mchA4pXi3ELn3uz4VPqP0jxeTNG5RSquPF2qUNYJyF7NgPgkIvXvlFN7n20OPSZysnBg==',13,that's much time dependent like someone,that's much time dependent like someone,3652,0.5699999928474426,False
b'gAAAAABkk1RFZ9MZSKfWKdbVjsTZrWVEHV39jpdqQpEZIxdn5B2DKKhO3uR73hScVJda156XOawkXWfwpDn76WzsfOYP108C3YU4qr3GToCLyr83cL-s0iw=',"@Accusatio_M Ja, ist gut jetzt.",ja ist gut jetzt,yes is good now,b'gAAAAABkk1RFGlf6mPnLYRHICkl8EiGEnXAcRPtcKPv-YYkxM_CJiQHSg_TnjE-2sFjtfWjjSbBC0EMj6nvjTcCvTGO4VyZxn0e9-_minE91nhaXRExDtS8=',4,yes good,yes good,2436,0.6100000143051147,False
b'gAAAAABkk1RFeQbgdRmt6IU6PyvVTrESwOKypdBN0M1eSxrSffOIf6AP7u20gnL2vd95eSNtuC0vlgGNVdjslOc2_OWMj_iP5lLtWsYuDB50UbglpnxcpSM=',"@davidnoack Achso, der Grund ist der wirtschaftliche Niedergang, nicht die Negierung der Ukrainischen Identität. Alles klar. Deswegen wird die ""Ukrainskaja"" in ""Sowjetskaja"" umbenannt - wegen Wohlstand,ok 🤡",achso der grund ist der wirtschaftliche niedergang nicht die negierung der ukrainischen identität alles klar deswegen wird die ukrainskaja in sowjetskaja umbenannt wegen wohlstandok,achso the reason the economic decline is not the negation of ukrainian identity all clearly because of which the ukrainskaya is renamed to sovjetskaya because of well-standok,b'gAAAAABkk1RF0_I2YbHqlLwh_L6PzUF_Rae3k9-vAsupLArKhMS12vCJNxm6wx0a1h77YmGUeCXbRGBi06KetVAaplTu4pcHOQ==',27,achso reason economic decline negation ukrainian identity clearly ukrainskaya renamed sovjetskaya well-standok,achso reason economic decline negation ukrainian identity clearly ukrainskaya renamed sovjetskaya well-standok,921,0.4099999964237213,False
b'gAAAAABkk1RFr4W4xNLB6TGg3DkcaPViMtx30Zenqp01MhXG8ODbt0HF7TkdI_v4DgeNwndRkON-HnfV8zmG9xPgy_W2vULueyQO5qjP8FR74sy29fRNesw=',@groger_haf User denkt bereits über die Anschaffung von 1 Sechfuffzig nach... https://t.co/mv8RhwRjjb,user denkt bereits über die anschaffung von sechfuffzig nach,user already thinks about the acquisition of six-fuffy,b'gAAAAABkk1RFUN2ROeJc0u1wDUKnEIeP-aUIjJKWuq2oWzN9MJkU4ttAtmnSaNvRSxHdl2-BF_zOi9ZlGx6398ttvg8mTRLDLw==',8,user already thinks acquisition six-fuffy,user already think acquisition six-fuffy,2579,0.38999998569488525,False
b'gAAAAABkk1RFuiK_C6Ud-OBF9HYx3pK7GmuGMO7uOBhsQmoD55lEczBUDMdXOi47L0n6N2DW57zgW14kIiWAU7wv7XEB5L8KGNmByYcHo39hgtO2S8vFhrg=',@DerAgentourist @Juratherapeut Ich danke euch allen 🥰❤️💋,ich danke euch allen,i thank all of you,b'gAAAAABkk1RF1J0Ie_iNMOW9CUNKgYtxB9AghHkvK3antrdS4wBtgY0cZF2Q9hc8GNJ6LssLSJlc8UgKCFNDiJB1H6G5-ZGlY79hQVqIyDZejWFSjJ5M-Uc=',5,thank,thank,1859,0.699999988079071,False
b'gAAAAABkk1RFuhFGzJwJu3Cut4KREeGbkS9gx_aSZMHRjJL7h2PD_2CVaZP2GBv4rrh9hiQs6OW7Cxlv6VnL8d8awWPhgR6FZtpoXRwyavJlrdh8cQxHmP8=',Wohnungsbrand in Prenzlauer Berg – ein Toter https://t.co/KmTF3KMbxj https://t.co/eLojgXatae,wohnungsbrand in prenzlauer berg – ein toter,apartment fire in prenzlauer mountain – a dead,b'gAAAAABkk1RFEaTfNVGfq_0ucVIPpJx2_aUe1jaaV6yxQ3S2DDE08yAVCJKSmFXlN1Oz9UymJDiAgUHp1R_snNodYHsJjTVvig==',8,apartment fire prenzlauer mountain – dead,apartment fire prenzlauer mountain – dead,3231,0.47999998927116394,False
b'gAAAAABkk1RFU3hSzEKI9bcgBbRD6LWEKviWACsyJlkwfvrzoFCzruSUaqxzcVNA1uDJPHqQeIeq-_isc7iJcU_R0XMM9plpg0J1KTk1SBzX-Z2HVy2jNbc=',"So, es regnet. Dann bleibe ich lieber auf dem Sofa und chille https://t.co/gfH2LKmm22",so es regnet dann bleibe ich lieber auf dem sofa und chille,so it rains then i prefer to stay on the sofa and chill,b'gAAAAABkk1RF8uP6oo7y0azp0CAeOe4U8Y93iGY4feIcQig0-Ioulq-SgLWyyd28HI9v5hVyBMuicghjZNoYXAOG4IL7n0jvGDFgILJajrVMxOMVPdNVYDs=',13,rains prefer stay sofa chill,rain prefer stay sofa chill,631,0.6399999856948853,False
b'gAAAAABkk1RFdiSXk3h3DmrqmbmwLRyAT5ZLn4gLd1Cmm0OCJ3Jypp-ykUbKOfDnQ1Dh1QwpzKYj59ch7oPANW593qUwBBxKzZt03swh015cmHuq21mUDVU=',@Volksverpetzer Wir erwarten bei den Querlenkern doch jetzt nicht plötzlich Logik oder Konsistenz...,wir erwarten bei den querlenkern doch jetzt nicht plötzlich logik oder konsistenz,we don't expect logic or consistency with the crossbars now,b'gAAAAABkk1RFDOJzPrmNzalLh33p0jOksuWeE2DLHv1L1jQwpykjf8MOFWk9AuXPCguGfaIGnZTVi-RusYkHN_Q4WYH9URwnnA==',10,expect logic consistency crossbars,expect logic consistency crossbar,1556,0.46000000834465027,False
b'gAAAAABkk1RF3g8CJ75K1pFvTZ-N2i_Z3vN8vjw9qqlaKGPcVEC-UJqc1G5xAY-ntY1Zbxt92AnWdSjIgLVmfZECUrQ41BNzjY7WQwptVW6ht_TzQHEYHX4=',@_Quilian Alles läuft besser als bei der Agentur😂🥲,alles läuft besser als bei der agentur,everything works better than at the agency,b'gAAAAABkk1RFjBgAJ0RTGZsyfQdZFaRntPeNj2imReaQq4EGzIvja_QUxkYOEBh2LoDP9S-bGtBW_CA7wi3jxMajI4Jt54QmSD0EyT4zdsS845n2fv6LWCM=',7,everything works better agency,everything work better agency,2074,0.4300000071525574,False
b'gAAAAABkk1RFfTEhv8XO9u41mfPOUTCCjODVbiXffKCW4q5hfqbao3Zqfr0ZXwUrMMLJjzyJc3RJjDWFHlhi71V_SOylen_wKk8bON-B3MQQ2hU-bLAH1g4=',Sooo.... Betriebsratsarbrit für heute erledigt....damit bin ich nun komplett in Urlaubsmodus 😌,sooo betriebsratsarbrit für heute erledigtdamit bin ich nun komplett in urlaubsmodus,sooo works councilarbrit done for todayi am now completely in holiday mode,b'gAAAAABkk1RFDr8TBbqRPZnsodcziUpDsY0qKtF6tIOPpgN5gku79lGdDVDdc7xGSTWkUcki9t5ZmSmy4KMc1Lav5_wplbdEdA==',12,sooo works councilarbrit done todayi completely holiday mode,sooo work councilarbrit done todayi completely holiday mode,1932,0.5899999737739563,False
b'gAAAAABkk1RFT1HcEtb7rPruqKfMZd2LyhF9M9RB6ph7icvtpwhIXbCDKVuM0OJK_6JeYCgRCkfDJwcFeUW0dogkirYAqmY95X9T2inyWNjL6N2JSMSlkPI=',@rob_heinze Ah ok ich dachte der Unterschied zu den anderen Maoisten wäre dass man nochmal näher zu den Autonomen steht (wie in Dtl) das ist alles so unübersichtlich 🥲 aber Pol pot schon ne Nummer hahaha,ah ok ich dachte der unterschied zu den anderen maoisten wäre dass man nochmal näher zu den autonomen steht wie in dtl das ist alles so unübersichtlich aber pol pot schon ne nummer hahaha,ah ok i thought the difference to the other maoists would be that you're closer to the autonomous ones than in dtl that's all so confusing but pol pot already a number hahaha,b'gAAAAABkk1RFwR5JHpWOypK6thLWWmXP8jDh0VcUrBv1PwpoDEqAGMjxuqnYmrpUgGYEt8UtVXuW5omj-JlyP2wStsEMt8enjA==',33,ah ok thought difference maoists would closer autonomous ones dtl that's confusing pol pot already number hahaha,ah ok thought difference maoist would closer autonomous one dtl that's confusing pol pot already number hahaha,1338,0.46000000834465027,False
b'gAAAAABkk1RFkYiRh9EPCCF36h-B6kjoPVfCjmgv2F0vbX332bCJHmcHsOr1uIj6XjpwC2hTCgeGCyDc9jGMJ4u7itjjSlrNz7vv5syPMuqrQGGAgCYgn3k=',Umzugshelfer (m/w/d) - Lankwitz - Unbefristet\nhttps://t.co/95qg9VxxiM\n#jobBerlin #hrjob #hiring #Logistik #Lagerhelfer #Umzug,umzugshelfer mwd lankwitz unbefristet hrjob hiring logistik lagerhelfer umzug,move helper mwd lankwitz unlimitedhrjob hiring logistics warehouse helper move,b'gAAAAABkk1RFEitvA1vHi3USeko2W5TBmyUjlsfHpqgVYSjUFAirLKcgCoF3qxSAnSHjCduaZMxbCryrhhnqkm8wupP1c2vN0xPSeKBygvFI5o3Ca-tZGQc=',10,move helper mwd lankwitz unlimitedhrjob hiring logistics warehouse helper move,move helper mwd lankwitz unlimitedhrjob hiring logistics warehouse helper move,1567,0.5,False
b'gAAAAABkk1RFxotEY5MziX1Z4Buj4Fyj_0mwAwIGSDANxt27exDexgDftHI23gTXsVNFhK-5QwgHHGEuyzwwJN4yddWb9joprudZm6GGkOrac2zqj7HTP9Q=',Linke Wirtschaftskompetenz bleibt ein Oxymoron. https://t.co/2ZPqPB1fFE,linke wirtschaftskompetenz bleibt ein oxymoron,left economic competence remains a oxymoron,b'gAAAAABkk1RFJFv4Mk14Zmsp5QXilLqR0yE5o5HUen4Wym6JJGy4jpI-lNzKU1C3tdTBj_16cJcC-A8G3_rQ9lGkaxrTP9fwkg==',6,left economic competence remains oxymoron,left economic competence remains oxymoron,2728,0.4699999988079071,False
b'gAAAAABkk1RFmP7yrXXpP0OsAK_U2-1p6grcBzHIC-wzczOlb0NikatH89HEd-bDv7Po8zq_zadO5DG6CXjmPiBrsByTQ11gZQWQM5qFWphPi0-d7U1o11k=',@SpoonTabby Den Muslimen bleibt aber auch nichts erspart...,den muslimen bleibt aber auch nichts erspart,the muslims but also nothing is spared,b'gAAAAABkk1RFReMzRZMHcYlAqTYyr8NPikIOFcIiZtTbujk9lCS65L0FHW9tG2GPBWzzH31npI46oMKgMuBoRH5J9zhPyiAz2mLDWYIwYkwauRTcC2Zg4Oo=',7,muslims also nothing spared,muslim also nothing spared,2451,0.4000000059604645,False
b'gAAAAABkk1RFMwQvrbSM1AdXFAsM-jFKo6uM0DYs6i4P82V3nbaFmMXv3TMfjeQHu60JF3cNmVw5njp4qeSFzwNNNiA4TXEyR8AiBN4WxE_EW1F_NVjCIMA=',"@nickstefan Hallo Nick, einen schönen Tag 👋☀️🍀 \n🐾♥️🐾Teddy 🧸+ Marie",hallo nick einen schönen tag teddy marie,hi nick a nice day teddy marie,b'gAAAAABkk1RFOcl7w2cEygfQ-dtZtKmQnAM_cEa_fGmqxWeFylsLoHANsL984ShXJMsMtykDHWwtHOoom_YYhH6xahXKmnPsZwuM8UOhCJVTcDAzjVr5T3E=',7,hi nick nice day teddy marie,hi nick nice day teddy marie,1967,0.47999998927116394,False
b'gAAAAABkk1RFReC8rt6ZdBWs6JcLYn8tfnI4KqT0FURJ1RSpV_n4DQDuBuim2qlAKG9Mf41SUkymzw_L32a72dzNw4UyCONHzB28p8IniCG1Gz8wYUL4frY=',@wunderlissy FAQ...das wollen sie alle...😇😢,faqdas wollen sie alle,faqdas they all want,b'gAAAAABkk1RFUzgqxVXjyuKxNTE9_PCyBt3VB7Yiahr4kM3rV9nla6UcqxjVGx5A0EqQCukjrx_LgGrvMstQThqeUsi2NcPb_1HbkmX7-kv98R6M2ZWdPWk=',4,faqdas want,faqdas want,1479,0.5299999713897705,False
b'gAAAAABkk1RFy2TnLqf0rlSAn1iD6G7VD5hlVircA5CJfyw9Je0Q5aaOAO4mj2ks9Bc6WoznFtq7o69XYoczeBLKHnHW8R_FDy5VrqEOleHbF-G-8EpAKn0=',@fraeuleinsophie Moin! Du informierst ja regelmäßig über Angebote bei Aldi. Bist Du so ein Aldi-Fan oder bekommst Du Geld dafür? Ernste Frage.,moin du informierst ja regelmäßig über angebote bei aldi bist du so ein aldifan oder bekommst du geld dafür ernste frage,moin du informieren ja regularly about offers at aldi are you such an aldifan or get money for it serious question,b'gAAAAABkk1RFWRSHvoTdbsUGwkK5-E75j-7PP0p9qka_O_KCy14BdeP4-CN3ApM9GGP5Y09zCn8XEohxQXX4POuA80swowV7aj4UOs1fw3Rhg3K8G7nugjk=',21,moin du informieren ja regularly offers aldi aldifan get money serious question,moin du informieren ja regularly offer aldi aldifan get money serious question,3479,0.4399999976158142,False
b'gAAAAABkk1RF6CtcgOzj9JgFGyHGi3sbT790JVQiDGLZoGbXVHG3iz-tTdq9wkcTGja-sNZd037Gasdk-h0NSxTQLvs_-HV3r31-nuVU5BpkbTF6XU_Pp3g=',"@Hoellenaufsicht Und wie er schon aggressiv da sitzt…als würde er nach Backenfutter verlangen 🤔..Das sind ekelhafte Männer,die denken,dass man durch aggressives Verhalten weiterkommt.",und wie er schon aggressiv da sitzt…als würde er nach backenfutter verlangen das sind ekelhafte männerdie denkendass man durch aggressives verhalten weiterkommt,and how he's already sitting aggressively there...as if he were asking for baking food these are disgusting men who think you can get on with aggressive behavior,b'gAAAAABkk1RFtGU6Excozx-_9gaJuQGdLG7b7ACrOskErJI4AcEEt7VTWQC4wBlS5OkcmU9zsFiEyG3m7ERLHLMcTcBoCgzL-zKDVTwD9X_3pRiAmNldAkU=',27,he's already sitting aggressively there...as asking baking food disgusting men think get aggressive behavior,he's already sitting aggressively there...as asking baking food disgusting men think get aggressive behavior,3436,0.49000000953674316,False
b'gAAAAABkk1RFFlVSJlrEgvhr3Ht0Wabx4Te3bY-6PMj2QqbfQuedVftX1MH1FPxM3iwgMXD4wtjuz1cEzJ2yDg4QCWr6kRXRUpbgJrpG3PmETKcyktn2hi4=',"Letzlich wusste noch nie keiner genau, was #mirsanmir eigentlich bedeutet. Es war immer eine leere Marketing-Floskel #sky90 #kahn #lothar #FCBayern @FCBayern",letzlich wusste noch nie keiner genau was mirsanmir eigentlich bedeutet es war immer eine leere marketingfloskel sky kahn lothar fcbayern,finally no one knew exactly what mirsanmir actually means it was always an empty marketing floss sky kahn lothar fcbayern,b'gAAAAABkk1RFYn7VePeB1NaDl_PPPd9QzkH8WLToJzDQg-ZDbkCJxe-sxj-Ah8__NIexzOJD0OlrII1W1C_vQjyUHDCsxcYEAw==',20,finally one knew exactly mirsanmir actually means always empty marketing floss sky kahn lothar fcbayern,finally one knew exactly mirsanmir actually mean always empty marketing floss sky kahn lothar fcbayern,3169,0.4300000071525574,False
b'gAAAAABkk1RFPo2YgXAVCzCiPwOCiyCC5o9MVV8VFhqrBav52FyIolvx694vIqmEc-k7saGOuN-Y9t17DKIr42Ur8zr0VSB3JQKEU0cq8Dl6ETEsx6UTv54=',"@JohRomberg Ja, ich habe die Klappergrasmücke diese Woche in Kleingärten in Berlin und heute beim Radfahren in Brandenburg gehört 🙂",ja ich habe die klappergrasmücke diese woche in kleingärten in berlin und heute beim radfahren in brandenburg gehört,yes i heard the klappergrass mosquito this week in small gardens in berlin and today cycling in brandenburg,b'gAAAAABkk1RFVOTCrqzEYeRYHlUjeJqhMUawvh0E4i1TRsY8JJyusDNEWqLYqfjNC_-Cpe46S-SO8H_Ig2qT0wYppOifZQqdZA==',18,yes heard klappergrass mosquito week small gardens berlin today cycling brandenburg,yes heard klappergrass mosquito week small garden berlin today cycling brandenburg,1676,0.5,False
b'gAAAAABkk1RFNQf3FAIrtqpm6RaBDNyhRCMcS6PMkM8V72JT0sHbyD35nrB9bNTrb-SWagURaDEgij-ZWB31A0_Wfi9GdpuigQeOukrJ0QcXU867lhBY608=',"Dabeisein, wenn der frühe Vogel singt https://t.co/XaPuJh1zTs",dabeisein wenn der frühe vogel singt,being there when the early bird sings,b'gAAAAABkk1RFvX5dnMr-WuH1NE-nx-qivqNjWqlUpFmBzxo2BCi48TocYejoTr4PY1wjM_Oi1m6fPZ4XZedky3B_LOp8fBHMfw==',7,early bird sings,early bird sings,1748,0.6899999976158142,False
b'gAAAAABkk1RFZh2CxfoLkrTYlwPVMmj3xgB2eYWpXc7Tyks_jF1dWynkD2v8fxSGbRpUf55m4wrGqmcyHmFleM_o7LBaTOt7ZmPI80FTT63gKCmst3vCwOs=',"#RB51_ODEG, Zug 62166 fällt am 05.04.2023 ab Brandenburg Hbf (planmäßige Abfahrt: 08:09 Uhr) aus. Informationen zum weiteren Fahrtverlauf...",rbodeg zug fällt am ab brandenburg hbf planmäßige abfahrt uhr aus informationen zum weiteren fahrtverlauf,rbodeg train falls on the starting from brandenburg hbf scheduled departure clock from information on the further journey,b'gAAAAABkk1RFrt2tThVejNoOesjxeb3qsGGW7L9pnvzUM0USH8NvG1ojPrVFqIxj9tvq2mAH7n9hbz034Cf1nskLlil8v7nN9Fg_Qkl5LtPYLdiMOEhvv64=',18,rbodeg train falls starting brandenburg hbf scheduled departure clock information journey,rbodeg train fall starting brandenburg hbf scheduled departure clock information journey,1396,0.46000000834465027,False
b'gAAAAABkk1RFkEtHvnYGCnJcyi5yb54y0n1DDWzt0uZB511MoNAcnAO1WtOxu1K2b4GwmzMh7fzW56crJxShywq8VsjmsROtJ7ZsqNSgL0vtNRmwfW7hIYA=',@RA_Conrad @pawragraphs Und schmeckt echt gut. ^^,und schmeckt echt gut,and tastes really good,b'gAAAAABkk1RFdcJieF-tbmWu0t0RymLZ2fCuKdJ23TOdh2hAkMONjLaN_azX47_0kCh8J2yWFQeIm2BWeYMjy2hRieNlLBj0Pw==',4,tastes really good,taste really good,1238,0.7200000286102295,False
b'gAAAAABkk1RFl5w6f_gLX4JF3eSsbZ-x5TnDQVxvXXUJLamP8AOaUigTiwi-3TSrOxexrzYaEIgYqzABRPESawBNkLubJcssIEscP8nMsVRKmSZKcp07GDU=',"@sonntagsblatt Hallo Sonntagsblatt, kann man euren Twitter Account ehrenamtlich betreuen bei solchen Sachen? Ich hätte bisschen öfter etwas geschrieben ☺️😚",hallo sonntagsblatt kann man euren twitter account ehrenamtlich betreuen bei solchen sachen ich hätte bisschen öfter etwas geschrieben,hello sunday paper you can volunteer your twitter account with such things i would have written something a bit more often,b'gAAAAABkk1RFVbuSvdsF4cPkHXyl3IxiHFuR2d-_Se8hmcmvwzWK_-LuXeI8iWEqGs6VAoUe6Cuk-O6tz2muh9YtmLoBRTVV_Hy905UJcE_XWNXXoe9oq_Y=',21,hello sunday paper volunteer twitter account things would written something bit often,hello sunday paper volunteer twitter account thing would written something bit often,1,0.6000000238418579,False
b'gAAAAABkk1RFc217YFPj86YKVqUPSdd2011L4iQXNahamb3zOWmWs2LgEQSuHKuH0qqxJZS91Sz9JJlTGveV0WOdo4HHn_TA0bIJZtltsnA-dK1BP23Acf8=',@bzberlin @BugaMannheim  Ihr habt doch den Schuß nicht gehört! 🤦🏻‍♂️,ihr habt doch den schuß nicht gehört,"you haven't heard the gun, have you?",b'gAAAAABkk1RFzlff_EAZFXh4ZcM5DOOwnCEOmXy2dcC_8WBD2EHSL0JOvHwzZ6HvkvgdjRtRjsHlQ0YuiC-60u2hEAD119yiNF0xcLjkRRupz2E01WV1HTY=',7,"heard gun, you?","heard gun, you?",3505,0.6000000238418579,False
